15.80	-5.76	-20.63	-0.22	-6.96	-5.63	-21.32	-0.07	-7.83	-0.91	0.60	0.31	-0.91	0.60	0.31	-25	22	7	6.00
15.80	-5.89	-18.92	-0.36	-6.96	-5.76	-20.12	-0.22	-7.39	-0.89	0.60	0.30	-0.89	0.60	0.30	-36	21	7	7.00
15.81	-6.00	-16.42	-0.51	-7.45	-5.88	-18.27	-0.36	-7.42	-0.87	0.60	0.27	-0.87	0.60	0.27	-30	17	7	7.00
15.82	-6.11	-14.04	-0.65	-7.87	-6.00	-16.15	-0.51	-7.65	-0.83	0.59	0.24	-0.83	0.59	0.24	-7	17	7	7.00
15.82	-6.19	-11.90	-0.79	-8.00	-6.09	-14.03	-0.65	-7.82	-0.79	0.59	0.21	-0.79	0.59	0.21	-15	17	7	7.00
15.83	-6.24	-10.38	-0.92	-7.69	-6.16	-12.20	-0.78	-7.76	-0.76	0.58	0.18	-0.76	0.58	0.18	-29	18	7	7.00
15.84	-6.28	-9.03	-1.05	-6.90	-6.22	-10.62	-0.92	-7.33	-0.73	0.56	0.17	-0.73	0.56	0.17	-49	16	6	7.00
15.85	-6.29	-8.12	-1.15	-5.55	-6.26	-9.37	-1.03	-6.44	-0.71	0.54	0.16	-0.71	0.54	0.16	-23	18	7	7.00
15.85	-6.29	-7.32	-1.24	-3.91	-6.28	-8.35	-1.14	-5.17	-0.69	0.52	0.17	-0.69	0.52	0.17	-26	17	6	7.00
15.86	-6.28	-6.96	-1.30	-2.01	-6.28	-7.65	-1.22	-3.59	-0.67	0.49	0.18	-0.67	0.49	0.18	-30	17	7	7.00
15.87	-6.28	-6.65	-1.38	-0.24	-6.28	-7.15	-1.30	-1.92	-0.66	0.46	0.20	-0.66	0.46	0.20	-46	16	6	7.00
15.87	-6.25	-6.47	-1.39	1.16	-6.26	-6.81	-1.34	-0.38	-0.65	0.43	0.22	-0.65	0.43	0.22	-13	17	6	7.00
15.88	-6.23	-6.29	-1.44	1.83	-6.25	-6.55	-1.39	0.73	-0.65	0.41	0.24	-0.65	0.41	0.24	-9	15	7	7.00
15.89	-6.21	-6.16	-1.48	2.01	-6.23	-6.36	-1.44	1.37	-0.64	0.40	0.24	-0.64	0.40	0.24	-22	15	6	7.00
15.90	-6.22	-6.16	-1.55	1.53	-6.23	-6.26	-1.50	1.45	-0.64	0.40	0.24	-0.64	0.40	0.24	-20	14	7	7.00
15.90	-6.18	-5.74	-1.56	1.22	-6.21	-6.00	-1.53	1.33	-0.63	0.40	0.23	-0.63	0.40	0.23	-13	11	6	7.00
15.91	-6.14	-4.94	-1.55	0.92	-6.17	-5.47	-1.54	1.12	-0.62	0.40	0.22	-0.62	0.40	0.22	-9	5	8	7.00
15.92	-6.12	-2.99	-1.47	1.28	-6.14	-4.23	-1.51	1.20	-0.59	0.38	0.21	-0.59	0.38	0.21	-5	7	7	7.00
15.92	-6.05	-0.37	-1.52	0.79	-6.10	-2.30	-1.51	1.00	-0.54	0.36	0.18	-0.54	0.36	0.18	-8	8	7	7.00
15.93	-6.00	3.17	-1.59	-0.55	-6.05	0.44	-1.55	0.22	-0.48	0.34	0.14	-0.48	0.34	0.14	-23	14	6	6.00
15.94	-5.97	6.59	-1.69	-3.91	-6.01	3.51	-1.62	-1.84	-0.41	0.35	0.06	-0.41	0.35	0.06	-26	14	8	6.00
15.94	-5.94	9.03	-1.81	-6.96	-5.97	6.27	-1.72	-4.40	-0.35	0.38	-0.03	-0.35	0.38	-0.03	-20	16	6	6.00
15.95	-5.83	10.07	-1.77	-7.32	-5.90	8.17	-1.74	-5.86	-0.30	0.38	-0.08	-0.30	0.38	-0.08	-5	14	7	6.00
15.96	-5.77	10.01	-1.70	-3.97	-5.84	9.09	-1.72	-4.91	-0.28	0.35	-0.07	-0.28	0.35	-0.07	-11	13	0	6.00
15.97	-5.74	10.01	-1.58	2.87	-5.79	9.55	-1.65	-1.02	-0.26	0.27	-0.00	-0.26	0.27	-0.00	-33	13	-43	6.00
15.97	-5.64	10.25	-1.57	8.12	-5.71	9.90	-1.61	3.55	-0.25	0.17	0.08	-0.25	0.17	0.08	-13	17	-41	6.00
15.98	-5.50	11.96	-1.53	10.56	-5.60	10.93	-1.57	7.05	-0.22	0.09	0.13	-0.22	0.09	0.13	-20	20	-24	6.00
15.99	-5.38	14.83	-1.53	8.00	-5.49	12.88	-1.55	7.52	-0.17	0.05	0.12	-0.17	0.05	0.12	-28	31	37	6.00
15.99	-5.22	17.58	-1.41	4.88	-5.36	15.23	-1.48	6.20	-0.11	0.04	0.07	-0.11	0.04	0.07	-8	23	47	6.00
16.00	-5.11	18.43	-1.31	2.20	-5.23	16.83	-1.40	4.20	-0.06	0.05	0.01	-0.06	0.05	0.01	-15	23	44	7.00
16.01	-4.95	16.60	-1.23	2.26	-5.09	16.72	-1.31	3.23	-0.06	0.06	-0.00	-0.06	0.06	-0.00	-5	25	27	6.00
16.01	-4.93	13.24	-1.22	2.75	-5.01	14.98	-1.27	2.99	-0.09	0.08	0.01	-0.09	0.08	0.01	-5	25	13	6.00
16.02	-4.87	8.91	-1.13	3.48	-4.94	11.95	-1.20	3.23	-0.15	0.10	0.05	-0.15	0.10	0.05	-9	30	-3	6.00
16.03	-4.77	4.82	-1.09	3.05	-4.86	8.38	-1.14	3.14	-0.21	0.13	0.08	-0.21	0.13	0.08	-27	31	29	6.00
16.03	-4.70	2.32	-1.03	3.05	-4.78	5.35	-1.09	3.10	-0.27	0.16	0.12	-0.27	0.16	0.12	-30	34	21	6.00
16.04	-4.61	1.83	-0.99	3.11	-4.69	3.59	-1.04	3.10	-0.30	0.17	0.14	-0.30	0.17	0.14	-38	25	13	6.00
16.05	-4.52	2.93	-0.96	3.85	-4.60	3.26	-1.00	3.48	-0.30	0.16	0.15	-0.30	0.16	0.15	-40	27	9	6.00
16.06	-4.43	3.60	-0.90	3.97	-4.52	3.43	-0.95	3.72	-0.29	0.14	0.15	-0.29	0.14	0.15	-30	26	8	6.00
16.06	-4.35	3.11	-0.83	4.03	-4.43	3.27	-0.89	3.87	-0.29	0.14	0.15	-0.29	0.14	0.15	-38	24	8	6.00
16.07	-4.31	1.34	-0.76	3.78	-4.37	2.31	-0.83	3.83	-0.30	0.14	0.17	-0.30	0.14	0.17	-2	22	6	6.00
16.08	-4.23	0.00	-0.73	3.97	-4.30	1.15	-0.78	3.90	-0.32	0.14	0.18	-0.32	0.14	0.18	-31	17	8	6.00
16.08	-4.19	-0.55	-0.66	4.15	-4.24	0.30	-0.72	4.02	-0.34	0.14	0.19	-0.34	0.14	0.19	-27	18	7	6.00
16.09	-4.12	0.00	-0.61	4.33	-4.18	0.15	-0.66	4.18	-0.34	0.14	0.20	-0.34	0.14	0.20	-28	17	8	6.00
16.10	-4.11	0.00	-0.52	4.09	-4.15	0.08	-0.59	4.13	-0.33	0.13	0.20	-0.33	0.13	0.20	-30	17	6	6.00
16.10	-4.09	0.49	-0.44	3.91	-4.12	0.28	-0.52	4.02	-0.33	0.13	0.20	-0.33	0.13	0.20	-8	15	8	6.00
16.11	-4.08	0.79	-0.36	3.85	-4.10	0.54	-0.44	3.93	-0.32	0.12	0.20	-0.32	0.12	0.20	-32	14	6	6.00
16.12	-4.00	1.34	-0.31	3.91	-4.05	0.94	-0.37	3.92	-0.31	0.11	0.20	-0.31	0.11	0.20	-34	13	7	6.00
16.13	-3.93	2.08	-0.24	3.91	-3.99	1.51	-0.31	3.91	-0.29	0.09	0.20	-0.29	0.09	0.20	-26	14	7	6.00
16.13	-3.84	2.93	-0.28	3.72	-3.91	2.22	-0.29	3.82	-0.27	0.08	0.18	-0.27	0.08	0.18	-17	13	7	6.00
16.14	-3.74	3.66	-0.26	3.54	-3.83	2.94	-0.27	3.68	-0.25	0.07	0.17	-0.25	0.07	0.17	-34	15	6	6.00
16.15	-3.63	3.97	-0.24	3.30	-3.73	3.45	-0.26	3.49	-0.23	0.07	0.16	-0.23	0.07	0.16	-3	15	7	6.00
16.15	-3.53	3.97	-0.24	3.17	-3.63	3.71	-0.25	3.33	-0.21	0.06	0.15	-0.21	0.06	0.15	-26	16	6	6.00
16.16	-3.42	3.60	-0.24	3.17	-3.53	3.66	-0.24	3.25	-0.21	0.06	0.15	-0.21	0.06	0.15	-2	15	8	6.00
16.17	-3.33	2.99	-0.22	3.66	-3.43	3.32	-0.23	3.46	-0.21	0.06	0.15	-0.21	0.06	0.15	-22	13	6	6.00
16.17	-3.23	2.56	-0.18	4.46	-3.33	2.94	-0.21	3.96	-0.21	0.04	0.16	-0.21	0.04	0.16	-31	13	8	6.00
16.18	-3.14	2.56	-0.18	5.49	-3.24	2.75	-0.19	4.72	-0.20	0.03	0.18	-0.20	0.03	0.18	-22	11	7	6.00
16.19	-3.05	2.87	-0.20	6.04	-3.14	2.81	-0.20	5.38	-0.19	0.01	0.18	-0.19	0.01	0.18	-7	8	6	6.00
16.20	-3.00	3.05	-0.24	6.04	-3.07	2.93	-0.22	5.71	-0.19	0.00	0.18	-0.19	0.00	0.18	-7	8	8	6.00
16.20	-2.90	3.78	-0.26	4.94	-2.99	3.36	-0.24	5.33	-0.17	0.00	0.17	-0.17	0.00	0.17	-2	6	6	6.00
16.21	-2.80	4.94	-0.27	3.23	-2.89	4.15	-0.26	4.28	-0.15	0.01	0.13	-0.15	0.01	0.13	-20	-37	9	6.00
16.22	-2.67	7.20	-0.31	0.67	-2.78	5.68	-0.28	2.48	-0.10	0.03	0.08	-0.10	0.03	0.08	-18	-12	5	6.00
16.22	-2.62	9.58	-0.40	-2.08	-2.70	7.63	-0.34	0.20	-0.06	0.05	0.01	-0.06	0.05	0.01	-5	25	7	6.00
16.23	-2.47	11.84	-0.37	-3.48	-2.58	9.74	-0.36	-1.64	-0.00	0.06	-0.05	-0.00	0.06	-0.05	-6	25	6	6.00
16.24	-2.39	13.06	-0.30	-2.56	-2.49	11.40	-0.33	-2.10	0.04	0.04	-0.08	0.04	0.04	-0.08	-5	23	5	6.00
16.25	-2.26	13.31	-0.20	2.01	-2.38	12.35	-0.26	-0.04	0.07	-0.02	-0.05	0.07	-0.02	-0.05	1	22	-55	6.00
16.25	-2.12	13.18	-0.21	5.68	-2.25	12.77	-0.24	2.82	0.09	-0.08	-0.01	0.09	-0.08	-0.01	5	10	-29	6.00
16.26	-1.99	13.24	-0.22	7.69	-2.12	13.01	-0.23	5.25	0.11	-0.13	0.03	0.11	-0.13	0.03	-9	-54	-50	6.00
16.27	-1.83	13.00	-0.14	6.84	-1.97	13.00	-0.18	6.04	0.12	-0.16	0.04	0.12	-0.16	0.04	-4	-11	-37	6.00
16.27	-1.74	10.93	-0.01	7.08	-1.86	11.96	-0.10	6.56	0.10	-0.17	0.06	0.10	-0.17	0.06	-7	-73	32	6.00
16.28	-1.61	7.08	0.03	7.26	-1.73	9.52	-0.03	6.91	0.06	-0.16	0.09	0.06	-0.16	0.09	50	-2	32	6.00
16.29	-1.52	3.23	0.10	6.41	-1.63	6.38	0.03	6.66	0.00	-0.13	0.12	0.00	-0.13	0.12	19	-29	30	6.00
16.29	-1.45	0.43	0.14	3.48	-1.54	3.40	0.09	5.07	-0.05	-0.07	0.13	-0.05	-0.07	0.13	28	-71	41	6.00
16.30	-1.42	-0.73	0.19	0.61	-1.48	1.34	0.14	2.84	-0.09	-0.02	0.11	-0.09	-0.02	0.11	-6	-7	44	6.00
16.31	-1.40	-1.65	0.24	-0.79	-1.44	-0.16	0.19	1.02	-0.12	0.03	0.09	-0.12	0.03	0.09	-18	-47	36	6.00
16.32	-1.38	-2.01	0.29	-0.61	-1.41	-1.09	0.24	0.21	-0.14	0.05	0.09	-0.14	0.05	0.09	-17	41	27	6.00
16.32	-1.35	-2.20	0.34	-0.49	-1.38	-1.64	0.29	-0.14	-0.15	0.06	0.09	-0.15	0.06	0.09	-20	22	21	6.00
16.33	-1.32	-1.83	0.37	-1.53	-1.35	-1.74	0.33	-0.83	-0.15	0.07	0.08	-0.15	0.07	0.08	-21	23	20	6.00
16.34	-1.34	-1.77	0.41	-3.66	-1.35	-1.75	0.37	-2.25	-0.15	0.09	0.06	-0.15	0.09	0.06	-12	25	18	6.00
16.34	-1.44	-2.44	0.37	-6.29	-1.39	-2.10	0.37	-4.27	-0.16	0.13	0.03	-0.16	0.13	0.03	-21	28	15	6.00
16.35	-1.48	-4.33	0.20	-9.16	-1.44	-3.22	0.29	-6.71	-0.18	0.20	-0.01	-0.18	0.20	-0.01	-19	33	12	6.00
16.36	-1.46	-6.47	0.08	-11.60	-1.45	-4.84	0.18	-9.15	-0.22	0.27	-0.05	-0.22	0.27	-0.05	-14	40	5	6.00
16.36	-1.44	-8.06	-0.06	-13.24	-1.44	-6.45	0.06	-11.20	-0.25	0.33	-0.08	-0.25	0.33	-0.08	-33	53	-3	6.00
16.37	-1.43	-8.67	-0.20	-13.18	-1.44	-7.56	-0.07	-12.19	-0.28	0.37	-0.09	-0.28	0.37	-0.09	-30	60	-68	6.00
16.38	-1.48	-8.73	-0.38	-11.90	-1.46	-8.14	-0.22	-12.05	-0.29	0.38	-0.09	-0.29	0.38	-0.09	-38	69	-12	6.00
16.39	-1.57	-9.28	-0.54	-9.89	-1.52	-8.71	-0.38	-10.97	-0.31	0.38	-0.08	-0.31	0.38	-0.08	-35	64	-71	6.00
16.39	-1.64	-10.86	-0.70	-8.12	-1.58	-9.79	-0.54	-9.54	-0.34	0.38	-0.05	-0.34	0.38	-0.05	-40	37	-5	6.00
16.40	-1.65	-13.49	-0.77	-7.26	-1.61	-11.64	-0.66	-8.40	-0.38	0.39	-0.01	-0.38	0.39	-0.01	-43	20	-31	6.00
16.41	-1.69	-16.24	-0.88	-7.39	-1.65	-13.94	-0.77	-7.89	-0.43	0.42	0.02	-0.43	0.42	0.02	-49	14	-51	6.00
16.41	-1.75	-18.62	-0.97	-7.63	-1.70	-16.28	-0.87	-7.76	-0.48	0.45	0.04	-0.48	0.45	0.04	-44	10	-1	6.00
16.42	-1.81	-20.63	-1.07	-7.45	-1.76	-18.45	-0.97	-7.60	-0.54	0.48	0.06	-0.54	0.48	0.06	-58	6	29	6.00
16.43	-1.90	-22.52	-1.11	-6.53	-1.83	-20.49	-1.04	-7.07	-0.58	0.50	0.09	-0.58	0.50	0.09	-63	8	33	6.00
16.43	-2.01	-24.41	-1.13	-5.49	-1.92	-22.45	-1.08	-6.28	-0.63	0.51	0.13	-0.63	0.51	0.13	-79	6	38	6.00
16.44	-2.15	-26.12	-1.12	-4.70	-2.04	-24.29	-1.10	-5.49	-0.68	0.52	0.16	-0.68	0.52	0.16	-73	8	37	6.00
16.45	-2.28	-27.53	-1.14	-4.27	-2.16	-25.91	-1.12	-4.88	-0.73	0.53	0.19	-0.73	0.53	0.19	-54	5	56	6.00
16.45	-2.45	-28.50	-1.13	-4.09	-2.30	-27.21	-1.13	-4.49	-0.77	0.55	0.22	-0.77	0.55	0.22	-23	6	61	6.00
16.46	-2.57	-28.63	-1.18	-4.27	-2.44	-27.92	-1.15	-4.38	-0.79	0.56	0.23	-0.79	0.56	0.23	-10	5	47	6.00
16.47	-2.74	-27.77	-1.31	-4.64	-2.59	-27.84	-1.23	-4.51	-0.80	0.57	0.23	-0.80	0.57	0.23	-13	7	19	6.00
16.48	-2.93	-26.25	-1.46	-5.55	-2.76	-27.04	-1.34	-5.03	-0.80	0.59	0.21	-0.80	0.59	0.21	-15	5	13	6.00
16.48	-3.15	-24.78	-1.59	-6.96	-2.95	-25.91	-1.47	-5.99	-0.79	0.61	0.18	-0.79	0.61	0.18	-22	7	9	7.00
16.49	-3.33	-23.56	-1.75	-8.48	-3.14	-24.74	-1.61	-7.24	-0.78	0.64	0.14	-0.78	0.64	0.14	-23	7	8	7.00
16.50	-3.51	-22.40	-1.91	-9.46	-3.32	-23.57	-1.76	-8.35	-0.77	0.66	0.11	-0.77	0.66	0.11	-6	7	7	7.00
16.50	-3.70	-21.30	-2.05	-9.46	-3.51	-22.43	-1.90	-8.91	-0.76	0.68	0.08	-0.76	0.68	0.08	-45	7	8	7.00
16.51	-3.88	-20.32	-2.19	-8.73	-3.70	-21.38	-2.05	-8.82	-0.76	0.68	0.07	-0.76	0.68	0.07	-23	8	7	7.00
16.52	-4.06	-19.78	-2.33	-7.75	-3.88	-20.58	-2.19	-8.28	-0.75	0.68	0.07	-0.75	0.68	0.07	-15	10	6	7.00
16.53	-4.20	-19.35	-2.47	-6.90	-4.04	-19.96	-2.33	-7.59	-0.75	0.68	0.07	-0.75	0.68	0.07	-3	9	6	7.00
16.53	-4.39	-19.10	-2.58	-6.35	-4.22	-19.53	-2.45	-6.97	-0.76	0.68	0.08	-0.76	0.68	0.08	-21	10	8	7.00
16.54	-4.60	-18.86	-2.61	-6.16	-4.41	-19.20	-2.53	-6.57	-0.77	0.68	0.08	-0.77	0.68	0.08	-10	8	6	7.00
16.55	-4.81	-18.49	-2.65	-6.53	-4.61	-18.85	-2.59	-6.55	-0.77	0.69	0.08	-0.77	0.69	0.08	-10	7	8	7.00
16.55	-5.00	-18.07	-2.76	-6.77	-4.80	-18.46	-2.67	-6.66	-0.78	0.70	0.08	-0.78	0.70	0.08	-23	4	6	7.00
16.56	-5.19	-17.33	-2.86	-6.35	-4.99	-17.89	-2.77	-6.50	-0.79	0.71	0.08	-0.79	0.71	0.08	-20	5	8	7.00
16.57	-5.38	-16.30	-2.91	-5.00	-5.19	-17.10	-2.84	-5.75	-0.78	0.70	0.09	-0.78	0.70	0.09	-20	3	7	7.00
16.58	-5.54	-15.20	-3.01	-3.72	-5.36	-16.15	-2.92	-4.74	-0.78	0.68	0.10	-0.78	0.68	0.10	-23	3	8	6.00
16.58	-5.70	-13.85	-3.09	-3.11	-5.53	-15.00	-3.01	-3.93	-0.77	0.67	0.10	-0.77	0.67	0.10	-8	4	6	6.00
16.59	-5.78	-12.76	-3.21	-3.54	-5.66	-13.88	-3.11	-3.73	-0.75	0.66	0.09	-0.75	0.66	0.09	-5	5	7	6.00
16.60	-5.90	-11.54	-3.32	-5.00	-5.78	-12.71	-3.21	-4.37	-0.74	0.68	0.06	-0.74	0.68	0.06	-47	8	6	6.00
16.60	-6.02	-10.74	-3.45	-6.84	-5.90	-11.72	-3.33	-5.60	-0.73	0.70	0.03	-0.73	0.70	0.03	-3	6	8	6.00
16.61	-6.08	-9.58	-3.60	-9.09	-5.99	-10.65	-3.47	-7.35	-0.71	0.73	-0.02	-0.71	0.73	-0.02	-16	8	7	6.00
16.62	-6.18	-8.36	-3.76	-11.35	-6.09	-9.51	-3.61	-9.35	-0.70	0.77	-0.08	-0.70	0.77	-0.08	-21	7	7	6.00
16.62	-6.15	-6.84	-3.85	-13.92	-6.12	-8.17	-3.73	-11.63	-0.67	0.81	-0.14	-0.67	0.81	-0.14	-17	9	-2	6.00
16.63	-6.11	-5.80	-3.98	-15.50	-6.11	-6.99	-3.86	-13.57	-0.64	0.84	-0.20	-0.64	0.84	-0.20	-3	8	-27	6.00
16.64	-6.15	-5.55	-4.01	-16.30	-6.13	-6.27	-3.93	-14.93	-0.63	0.87	-0.24	-0.63	0.87	-0.24	-14	11	-58	6.00
16.65	-6.14	-6.77	-4.18	-16.66	-6.13	-6.52	-4.05	-15.80	-0.64	0.89	-0.26	-0.64	0.89	-0.26	-28	9	-68	6.00
16.65	-6.19	-9.03	-4.21	-17.88	-6.16	-7.78	-4.13	-16.84	-0.66	0.93	-0.27	-0.66	0.93	-0.27	-17	9	-74	6.00
16.66	-6.21	-12.08	-4.29	-20.20	-6.18	-9.93	-4.21	-18.52	-0.71	0.99	-0.28	-0.71	0.99	-0.28	-3	8	-76	6.00
16.67	-6.30	-14.89	-4.35	-22.09	-6.24	-12.41	-4.28	-20.31	-0.77	1.06	-0.29	-0.77	1.06	-0.29	-21	9	-78	6.00
16.67	-6.36	-17.15	-4.46	-24.17	-6.30	-14.78	-4.37	-22.24	-0.82	1.13	-0.30	-0.82	1.13	-0.30	-4	7	-79	6.00
16.68	-6.42	-18.62	-4.62	-25.09	-6.36	-16.70	-4.50	-23.66	-0.87	1.19	-0.32	-0.87	1.19	-0.32	-9	9	-81	6.00
16.69	-6.54	-19.47	-4.70	-26.79	-6.45	-18.08	-4.60	-25.23	-0.91	1.24	-0.33	-0.91	1.24	-0.33	-8	7	-86	6.00
16.69	-6.62	-19.78	-4.89	-28.26	-6.53	-18.93	-4.74	-26.74	-0.93	1.29	-0.36	-0.93	1.29	-0.36	-7	5	-88	6.00
16.70	-6.75	-20.08	-4.98	-30.33	-6.64	-19.51	-4.86	-28.54	-0.95	1.34	-0.39	-0.95	1.34	-0.39	-20	6	-91	6.00
16.71	-7.00	-20.45	-5.17	-32.35	-6.82	-19.98	-5.02	-30.44	-0.98	1.40	-0.43	-0.98	1.40	-0.43	-12	5	-98	6.00
16.72	-7.22	-20.87	-5.42	-34.24	-7.02	-20.43	-5.22	-32.34	-1.00	1.46	-0.46	-1.00	1.46	-0.46	-6	5	-105	6.00
16.72	-7.47	-20.57	-5.60	-36.19	-7.25	-20.50	-5.41	-34.27	-1.02	1.52	-0.50	-1.02	1.52	-0.50	-6	8	-108	6.00
16.73	-7.72	-19.47	-5.82	-37.78	-7.48	-19.98	-5.61	-36.02	-1.03	1.57	-0.54	-1.03	1.57	-0.54	-9	7	-110	6.00
16.74	-7.94	-17.70	-6.06	-39.18	-7.71	-18.84	-5.84	-37.60	-1.03	1.62	-0.59	-1.03	1.62	-0.59	-7	10	-46	6.00
16.74	-8.17	-15.56	-6.26	-40.22	-7.94	-17.20	-6.05	-38.91	-1.01	1.65	-0.64	-1.01	1.65	-0.64	-15	10	-19	6.00
16.75	-8.37	-13.49	-6.51	-41.26	-8.16	-15.35	-6.28	-40.09	-0.99	1.67	-0.69	-0.99	1.67	-0.69	-20	10	-10	6.00
16.76	-8.58	-11.54	-6.73	-42.24	-8.37	-13.44	-6.51	-41.16	-0.96	1.70	-0.73	-0.96	1.70	-0.73	-18	7	-7	7.00
16.76	-8.77	-9.64	-6.91	-43.46	-8.57	-11.54	-6.71	-42.31	-0.94	1.72	-0.78	-0.94	1.72	-0.78	-23	9	-6	7.00
16.77	-8.88	-8.00	-7.05	-44.74	-8.73	-9.77	-6.88	-43.52	-0.91	1.74	-0.83	-0.91	1.74	-0.83	-24	7	-5	7.00
16.78	-9.02	-6.35	-7.21	-46.26	-8.87	-8.06	-7.04	-44.89	-0.89	1.77	-0.88	-0.89	1.77	-0.88	-5	8	-5	7.00
16.79	-9.11	-4.88	-7.37	-48.10	-8.99	-6.47	-7.20	-46.50	-0.87	1.80	-0.93	-0.87	1.80	-0.93	-5	8	-4	7.00
16.79	-9.15	-3.54	-7.55	-49.99	-9.07	-5.01	-7.38	-48.24	-0.84	1.83	-0.99	-0.84	1.83	-0.99	-7	7	-5	7.00
