7.72	-1.27	0.00	2.24	0.00	-1.19	0.00	2.19	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
7.77	-0.82	0.00	2.48	0.00	-1.15	0.00	2.23	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
7.81	-1.15	0.00	2.09	0.00	-1.15	0.00	2.21	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
7.86	-0.87	-0.24	2.51	0.00	-1.11	-0.03	2.25	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
7.90	-1.38	-0.24	2.42	0.00	-1.14	-0.06	2.27	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
7.94	-1.72	0.00	2.05	0.00	-1.22	-0.05	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
7.99	-1.24	0.00	2.19	0.00	-1.22	-0.04	2.23	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.03	-0.94	0.00	2.60	0.00	-1.18	-0.04	2.28	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.07	-1.30	0.00	2.25	0.00	-1.20	-0.03	2.28	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.12	-0.91	0.00	2.56	0.00	-1.16	-0.03	2.31	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
8.16	-1.11	0.00	2.10	0.00	-1.16	-0.03	2.28	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
8.21	-1.18	0.00	2.60	0.00	-1.16	-0.02	2.32	0.00	-0.09	-0.12	0.21	-0.09	-0.12	0.21	0	0	0	44.00
8.25	-1.28	0.00	2.10	0.00	-1.17	-0.02	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.30	-1.30	0.00	2.61	0.00	-1.19	-0.02	2.33	0.00	-0.10	-0.12	0.21	-0.10	-0.12	0.21	0	0	0	44.00
8.34	-1.40	0.00	2.11	0.00	-1.22	-0.02	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.38	-0.95	0.00	2.34	0.00	-1.18	-0.01	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.43	-1.46	0.00	2.35	0.00	-1.22	-0.01	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.47	-0.97	0.00	2.48	0.00	-1.19	-0.01	2.34	0.00	-0.10	-0.12	0.21	-0.10	-0.12	0.21	0	0	0	44.00
8.52	-1.22	-0.31	2.03	0.00	-1.19	-0.05	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.56	-1.74	-0.37	2.03	0.00	-1.26	-0.09	2.26	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
8.60	-1.54	-0.31	2.49	0.00	-1.30	-0.11	2.29	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
8.65	-1.45	0.00	3.00	0.24	-1.31	-0.10	2.38	0.03	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
8.69	-1.47	0.00	2.49	0.00	-1.33	-0.09	2.39	0.03	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
8.73	-1.11	0.24	2.13	0.00	-1.31	-0.05	2.36	0.02	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
8.78	-0.91	0.24	2.59	0.00	-1.26	-0.01	2.39	0.02	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
8.82	-1.15	0.00	2.15	0.00	-1.24	-0.01	2.36	0.02	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
8.87	-1.43	0.00	2.56	0.00	-1.27	-0.01	2.39	0.02	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
8.91	-1.21	0.00	2.11	0.00	-1.26	-0.01	2.35	0.01	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
8.95	-1.61	0.00	2.43	0.00	-1.30	-0.01	2.36	0.01	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
9.00	-1.20	0.00	2.73	0.00	-1.29	-0.00	2.41	0.01	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
9.04	-1.42	0.00	2.28	0.00	-1.31	-0.00	2.39	0.01	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
9.09	-0.95	0.00	2.47	0.00	-1.26	-0.00	2.40	0.01	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
9.13	-1.29	0.00	2.10	0.00	-1.27	-0.00	2.36	0.01	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
9.18	-1.34	0.00	2.60	0.00	-1.28	-0.00	2.39	0.01	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
9.22	-1.17	0.00	2.13	0.00	-1.26	-0.00	2.36	0.01	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
9.26	-1.17	0.00	2.63	0.00	-1.25	-0.00	2.39	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
9.31	-1.64	-0.24	2.42	0.00	-1.30	-0.03	2.40	0.00	-0.11	-0.12	0.22	-0.11	-0.12	0.22	0	0	0	44.00
9.35	-1.59	-0.24	1.92	0.00	-1.34	-0.06	2.34	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
9.40	-1.30	0.00	2.34	0.00	-1.33	-0.05	2.34	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
9.44	-1.56	0.00	1.90	0.00	-1.36	-0.05	2.28	0.00	-0.11	-0.10	0.22	-0.11	-0.10	0.22	0	0	0	44.00
9.48	-1.41	0.00	2.38	0.00	-1.37	-0.04	2.30	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
9.53	-0.95	0.00	2.17	0.00	-1.31	-0.03	2.28	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
9.57	-1.44	0.00	2.28	0.00	-1.33	-0.03	2.28	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
9.61	-0.95	0.00	2.36	0.00	-1.28	-0.03	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.66	-1.42	0.00	2.19	0.00	-1.30	-0.02	2.28	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
9.70	-0.99	0.00	2.44	0.00	-1.26	-0.02	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.75	-1.29	0.00	2.04	0.00	-1.26	-0.02	2.26	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.79	-1.48	0.00	2.50	0.00	-1.29	-0.02	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.84	-1.23	0.00	2.07	0.00	-1.28	-0.01	2.27	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.88	-1.02	0.00	2.52	0.00	-1.25	-0.01	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.92	-1.46	0.00	2.29	0.00	-1.28	-0.01	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
9.97	-0.99	0.00	2.47	0.00	-1.24	-0.01	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.01	-1.47	0.00	2.33	0.00	-1.27	-0.01	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.06	-1.12	0.00	1.97	0.00	-1.25	-0.01	2.28	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.10	-1.37	0.00	2.40	0.00	-1.27	-0.01	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.14	-1.08	0.00	2.82	0.00	-1.24	-0.01	2.36	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
10.19	-1.43	0.00	2.46	0.00	-1.27	-0.00	2.37	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
10.23	-1.45	0.00	1.95	0.00	-1.29	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.27	-1.17	0.00	2.37	0.00	-1.27	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
10.32	-1.45	0.00	2.79	0.00	-1.30	-0.00	2.38	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
10.36	-1.23	0.00	2.34	0.00	-1.29	-0.00	2.38	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
10.41	-1.30	0.00	2.83	0.00	-1.29	-0.00	2.43	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.45	-1.29	0.00	2.33	0.00	-1.29	-0.00	2.42	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.49	-1.34	0.00	2.83	0.00	-1.29	-0.00	2.47	0.00	-0.10	-0.12	0.23	-0.10	-0.12	0.23	0	0	0	44.00
10.54	-1.26	0.00	2.33	0.00	-1.29	-0.00	2.46	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.58	-0.81	0.00	2.12	0.00	-1.23	-0.00	2.41	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.63	-1.30	0.00	2.23	0.00	-1.24	-0.00	2.39	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.67	-1.51	0.00	2.69	0.00	-1.27	-0.00	2.43	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.72	-1.33	0.00	2.22	0.00	-1.28	-0.00	2.40	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.76	-1.31	0.00	2.72	0.00	-1.28	-0.00	2.44	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.80	-1.41	0.00	2.23	0.00	-1.30	-0.00	2.42	0.00	-0.11	-0.12	0.22	-0.11	-0.12	0.22	0	0	0	44.00
10.85	-0.92	0.00	2.14	0.00	-1.25	-0.00	2.38	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
10.89	-1.41	0.00	2.23	0.00	-1.27	-0.00	2.36	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
10.94	-0.92	0.00	2.31	0.00	-1.23	-0.00	2.36	0.00	-0.10	-0.12	0.21	-0.10	-0.12	0.21	0	0	0	44.00
10.98	-1.24	0.00	1.92	0.00	-1.23	-0.00	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.02	-1.36	0.00	2.41	0.00	-1.25	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.07	-1.59	0.00	1.96	0.00	-1.29	-0.00	2.27	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.11	-1.49	0.00	2.46	0.00	-1.31	-0.00	2.29	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
11.15	-1.20	0.00	2.05	0.00	-1.30	-0.00	2.26	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
11.20	-1.16	0.00	2.55	0.00	-1.28	-0.00	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.24	-1.45	0.00	2.13	0.00	-1.30	-0.00	2.28	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
11.29	-0.94	0.00	2.09	0.00	-1.26	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.33	-1.24	0.00	2.50	0.00	-1.26	-0.00	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.38	-1.40	0.00	2.02	0.00	-1.27	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.42	-1.31	0.00	2.51	0.00	-1.28	-0.00	2.28	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.46	-1.11	0.00	2.05	0.00	-1.26	-0.00	2.26	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.51	-1.35	0.00	2.50	0.00	-1.27	-0.00	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.55	-1.70	0.00	2.13	0.00	-1.32	-0.00	2.27	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
11.60	-1.24	0.00	2.35	0.00	-1.31	-0.00	2.28	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
11.64	-0.82	0.00	2.63	0.00	-1.25	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.68	-1.27	0.00	2.41	0.00	-1.25	-0.00	2.33	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.73	-1.52	0.00	1.97	0.00	-1.29	-0.00	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.77	-1.11	0.00	2.26	0.00	-1.27	-0.00	2.28	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.81	-1.40	0.00	2.68	0.00	-1.28	-0.00	2.33	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
11.86	-1.26	0.00	2.19	0.00	-1.28	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.90	-0.83	0.00	2.46	0.00	-1.22	-0.00	2.33	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
11.95	-1.33	0.00	2.52	0.00	-1.24	-0.00	2.36	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
11.99	-1.32	0.00	2.01	0.00	-1.25	-0.00	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.03	-1.74	0.00	2.28	0.00	-1.31	-0.00	2.31	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
12.08	-1.26	0.00	2.15	0.00	-1.30	-0.00	2.29	0.00	-0.11	-0.11	0.21	-0.11	-0.11	0.21	0	0	0	44.00
12.12	-1.22	0.00	2.65	0.00	-1.29	-0.00	2.33	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
12.17	-1.11	0.00	2.16	0.00	-1.27	-0.00	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.21	-1.21	0.00	2.65	0.00	-1.26	-0.00	2.35	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
12.26	-1.33	0.00	2.16	0.00	-1.27	-0.00	2.33	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.30	-0.88	0.00	2.39	0.00	-1.22	-0.00	2.34	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.34	-1.36	0.00	2.23	0.00	-1.24	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.39	-0.85	0.00	2.24	0.00	-1.19	-0.00	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.43	-1.36	0.00	2.28	0.00	-1.21	-0.00	2.31	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.48	-1.42	0.00	2.78	0.00	-1.24	-0.00	2.37	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
12.52	-1.22	0.00	2.32	0.00	-1.23	-0.00	2.36	0.00	-0.10	-0.12	0.22	-0.10	-0.12	0.22	0	0	0	44.00
12.56	-1.71	0.00	2.43	0.00	-1.29	-0.00	2.37	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
12.61	-1.20	0.00	2.41	0.00	-1.28	-0.00	2.38	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
12.65	-1.68	0.00	2.24	0.00	-1.33	-0.00	2.36	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.69	-1.18	0.00	2.15	0.00	-1.31	-0.00	2.33	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.74	-1.42	0.00	2.59	0.00	-1.33	-0.00	2.36	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.78	-1.14	0.00	2.17	0.00	-1.30	-0.00	2.34	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.83	-1.43	0.00	2.58	0.00	-1.32	-0.00	2.37	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.87	-1.37	0.00	2.08	0.00	-1.33	-0.00	2.33	0.00	-0.11	-0.11	0.22	-0.11	-0.11	0.22	0	0	0	44.00
12.91	-0.89	0.00	1.95	0.00	-1.27	-0.00	2.29	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
12.96	-1.11	0.00	2.40	0.00	-1.25	-0.00	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.00	-1.60	0.00	2.49	0.00	-1.29	-0.00	2.32	0.00	-0.10	-0.11	0.22	-0.10	-0.11	0.22	0	0	0	44.00
13.05	-1.15	0.00	2.27	0.00	-1.28	-0.00	2.32	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.09	-1.13	0.00	1.77	0.00	-1.26	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.14	-1.19	0.00	2.27	0.00	-1.25	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.18	-1.62	0.00	2.01	0.00	-1.30	-0.00	2.22	0.00	-0.10	-0.10	0.21	-0.10	-0.10	0.21	0	0	0	44.00
13.22	-1.31	0.00	2.41	0.00	-1.30	-0.00	2.24	0.00	-0.11	-0.10	0.21	-0.11	-0.10	0.21	0	0	0	44.00
13.27	-1.15	0.00	1.93	0.00	-1.28	-0.00	2.20	0.00	-0.10	-0.10	0.21	-0.10	-0.10	0.21	0	0	0	44.00
13.31	-1.41	0.00	2.36	0.00	-1.30	-0.00	2.22	0.00	-0.10	-0.10	0.21	-0.10	-0.10	0.21	0	0	0	44.00
13.35	-0.97	0.00	2.12	0.00	-1.25	-0.00	2.21	0.00	-0.10	-0.10	0.21	-0.10	-0.10	0.21	0	0	0	44.00
13.40	-1.43	0.00	2.33	0.00	-1.28	-0.00	2.22	0.00	-0.10	-0.10	0.21	-0.10	-0.10	0.21	0	0	0	44.00
13.44	-0.93	0.00	2.28	0.00	-1.23	-0.00	2.23	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.49	-1.43	0.00	2.33	0.00	-1.26	-0.00	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.53	-0.99	0.00	2.07	0.00	-1.22	-0.00	2.22	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.57	-1.45	0.00	2.28	0.00	-1.25	-0.00	2.23	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.62	-0.96	0.00	2.15	0.00	-1.22	-0.00	2.22	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
13.66	-1.32	0.00	2.51	0.00	-1.23	-0.00	2.26	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.71	-1.33	0.00	2.00	0.00	-1.24	-0.00	2.22	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.75	-1.53	0.00	2.46	0.00	-1.28	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.80	-1.08	0.00	2.24	0.00	-1.25	-0.00	2.25	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.84	-1.41	0.00	2.62	0.00	-1.27	-0.00	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.88	-1.04	0.00	2.28	0.00	-1.24	-0.00	2.30	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.93	-1.30	0.00	1.85	0.00	-1.25	-0.00	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
13.97	-0.99	0.00	2.25	0.00	-1.22	-0.00	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
14.02	-1.37	0.00	1.91	0.00	-1.24	-0.00	2.20	0.00	-0.10	-0.10	0.20	-0.10	-0.10	0.20	0	0	0	44.00
14.06	-1.21	0.00	2.39	0.00	-1.23	-0.00	2.22	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
14.10	-0.79	0.00	2.11	0.00	-1.18	-0.00	2.21	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
14.15	-1.29	0.00	2.15	0.00	-1.19	-0.00	2.20	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
14.19	-1.62	0.00	2.53	0.00	-1.25	-0.00	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
14.23	-1.23	0.00	2.21	0.00	-1.24	-0.00	2.24	0.00	-0.10	-0.11	0.21	-0.10	-0.11	0.21	0	0	0	44.00
14.28	-0.77	0.00	2.01	0.00	-1.18	-0.00	2.21	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
14.32	-1.24	0.00	2.20	0.00	-1.19	-0.00	2.21	0.00	-0.10	-0.11	0.20	-0.10	-0.11	0.20	0	0	0	44.00
14.37	-0.87	0.00	2.54	0.00	-1.15	-0.00	2.25	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
14.41	-1.23	0.00	2.19	0.00	-1.16	-0.00	2.24	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
14.45	-1.07	0.00	2.67	0.00	-1.15	-0.00	2.30	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
14.50	-1.21	0.00	2.19	0.00	-1.16	-0.00	2.28	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
14.54	-0.76	0.00	2.41	0.00	-1.11	-0.00	2.30	0.00	-0.09	-0.12	0.21	-0.09	-0.12	0.21	0	0	0	44.00
14.59	-1.25	0.00	2.52	0.00	-1.12	-0.00	2.33	0.00	-0.09	-0.12	0.21	-0.09	-0.12	0.21	0	0	0	44.00
14.63	-1.43	0.00	2.05	0.00	-1.16	-0.00	2.29	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
14.68	-0.92	0.00	2.09	0.00	-1.13	-0.00	2.27	0.00	-0.09	-0.11	0.20	-0.09	-0.11	0.20	0	0	0	44.00
14.72	-1.38	0.00	2.29	0.00	-1.16	-0.00	2.27	0.00	-0.09	-0.11	0.21	-0.09	-0.11	0.21	0	0	0	44.00
